X1,X2
2.139276042384126,1.6318992015577127
2.060628775174416,-0.09886700097948257
2.041568667002531,1.0431969910278045
2.027722204492149,2.6364306067894594
2.0058864090534376,2.309713341339381
2.004361242376365,0.3373777770318301
2.00069053781092,2.2956200368379758
1.992255032669776,1.101802096308275
1.9895815520399733,1.2062905634440217
1.986790748315725,-0.31307053222305103
1.9852415891553068,0.8711106961571363
1.9803390219210444,0.8913754322505443
1.9773429102372313,0.5747717684593567
1.9751707069925246,-0.4225417315794046
1.9742392536261293,-0.372895487814956
1.9734491195653796,-0.2372839529031081
1.971379126685553,1.3479904186501064
1.9672418100710316,0.0027188121556321514
1.9659646166692308,0.7730496712125662
1.9657833049208675,1.2096481180551801
1.9650073889041637,0.1895009789675878
1.9628769600175004,-0.9261204213943757
1.9558039677260017,1.5273732227085048
1.9522239208986676,1.1464465465940124
1.95150222282444,0.4083968373193482
1.9499308419124335,2.465800606079368
1.9438026338015697,-0.739706982860731
1.9420588283506928,0.7178440202074765
1.9408358528913676,0.0385882806347384
1.937995278557246,-0.34422191456782053
1.9372513624592869,2.059922679920443
1.9353351287416822,0.34679311179993205
1.9352480273785113,-0.3704545796280381
1.93292473038886,0.7673656602117674
1.931938171850181,1.9770379829529177
1.9314493380495161,-0.998646296952347
1.9272089201124527,2.2565773989490294
1.9239719479032469,0.3230201564180514
1.9221614809254612,-0.2416035920462229
1.9201225970067153,1.723656440273899
1.9189991664949932,1.7017507088861408
1.91881252018422,0.9810766036133167
1.9179530591792857,-0.4984742716934466
1.917868623233392,0.4974763448805286
1.917055380191247,-0.14244402783212534
1.91678963249699,1.5706815946430621
1.9162625807132212,0.42116306403417364
1.9156502020258954,0.8797828314186608
1.9151195975950432,1.0657263801019803
1.9143339071390408,0.9140351890969963
1.9137339720361475,0.4056268960118796
1.9133180178267508,1.6881575605642265
1.9118657344688021,0.86567876415163
1.9091104870382383,0.8966302033768637
1.9076715344945292,-0.9801020939039556
1.9070618249523361,0.12006355377653159
1.9069605018172635,-0.4218743909655756
1.9067596337345887,0.3546336496540376
1.9059552816297929,0.5049000274123816
1.9043119083563254,1.896788633046411
1.9039172849408532,0.5049937751027906
1.9002368022082536,2.460822226705915
1.8993560141372505,-0.2648951295535406
1.8978646218385347,1.000384162658899
1.8960799329872766,-1.266098207436555
1.895847068713714,1.2252545775382977
1.8948471793607962,2.161528747836269
1.8939210605568098,0.23212741420890626
1.8926563107394412,-0.6340528653813449
1.8902707995554835,-0.45561713555294103
1.8894655564930252,-0.5509015565256075
1.8882274720319918,0.46710993533357714
1.887512882979787,-0.76463375165028
1.8861281483785532,1.710419825237542
1.8859246148786015,2.222561127063054
1.8836688666456642,0.011344077082312809
1.8831444802791724,-0.701243631700112
1.8813464568858191,-0.19624524674426774
1.8798195157491326,-1.3576104791480421
1.8779317255753325,0.5796628451644776
1.877877507632857,-0.44969216637925746
1.8778561768389317,-0.8092987656284615
1.8776775305078444,2.1798232659553025
1.877363786663327,-0.3380759471316718
1.8771175915755247,1.8937137677750504
1.8763896754369378,1.9750093244951334
1.876368340915156,-0.98607570263423
1.8757070825756201,0.30706914802049357
1.8753524553307224,-0.44437831588389803
1.8739739425217057,0.24054634013902246
1.8736166498595312,0.4818452637281034
1.872048821594608,1.5303597673069567
1.871689750744964,2.279761231572159
1.8713644542736774,-0.641782489881666
1.870342346897028,1.1342882441293574
1.869913949103199,-0.7411502676248927
1.8644274467254154,1.330037325224571
1.8636604216460613,1.570230709885071
1.8636408653117498,0.38846253849073425
1.8631795840972258,-0.5735011177083462
1.8629804942020205,1.0394307532138896
1.8628018478709332,1.3338128023076072
1.86178951866144,0.5937471420805619
1.861633977583891,-0.33491992232304396
1.8615886505787642,0.2701529953187676
1.8607487421802855,-0.21741239123928832
1.860654531795092,-0.5764959467578341
1.8603798968913419,-0.9462536944829972
1.8601283672411297,0.3180057186204286
1.8596493116076214,-0.8619490566493557
1.8593986729150724,0.2283955919703967
1.8584041143967078,0.66710644745419
1.8583259002430308,0.5902502401946907
1.8574539993815198,1.9073567842797687
1.8563634522904922,-0.931716210012363
1.8559714980201536,-0.981853560246654
1.8555084348903041,-1.4234109390649499
1.8554275553193502,1.8802605354062676
1.8546285340491073,-0.9355865791633666
1.8539672757095718,2.361967544331382
1.8539663847519086,0.6805417278388215
1.8535655395442212,-1.2465589294872093
1.8531851379006516,1.1485269828707705
1.8523070152469254,0.9063547868731269
1.8522634627014118,1.2614156376317052
1.8517044147267558,0.5580747171631288
1.8516670839734584,0.49401098709508484
1.8510538217841828,0.0530649586389132
1.8508049575512477,1.1073962771811041
1.8505427662319298,-0.5072727097296629
1.849901947728656,1.1660259760479976
1.8496824179971887,0.570320715456504
1.8486798594991383,0.7538261291377865
1.8481332551089138,1.6218571129651365
1.8470053809924452,0.37607943253271425
1.8458721723135678,-0.21010846114923207
1.8454944360872751,0.596734950408833
1.845464218083857,-0.5304288456075916
1.8453780039504935,-1.1311917003700283
1.844799403369382,-0.7331497064720907
1.8446340878525334,0.5906898005293588
1.8445949826396228,-0.5539467101047783
1.844522099320498,0.3450108525739767
1.843431555957327,1.6887236834402712
1.8432093570807269,-0.03619694725948218
1.843183582682055,-0.17983803188203662
1.8428040682682931,0.6285323444163745
1.8424876590064987,0.5837033334112879
1.842282351046933,1.1107818585113605
1.8411749167667275,1.0744849123588
1.8407402971806817,1.4595938672057984
1.8405101020522516,0.796058975726965
1.8398124001892255,0.08213945719186054
1.8397546295996667,1.3583261348661362
1.8393608971418585,0.17610756314357257
1.8391253674510188,0.2930513513757757
1.8389547173717615,0.5191132528528928
1.8383654513936865,-0.5018845308587802
1.8382987898667786,0.9134670161703561
1.8382001358768387,-0.44173159525450706
1.8377566290813008,0.7361716971928178
1.8369629386456119,1.016233342515927
1.8367691833128155,1.472228462418529
1.8361532519784072,1.4750596595186147
1.83564841821837,0.9228606218062917
1.8354973244734243,-0.1036089084209084
1.834991603483581,-0.8895094102988991
1.834933832894022,1.4156697078133078
1.8342130220496002,0.4340656612379162
1.8339623833570522,-0.8240273120062923
1.8316799697677808,1.9279942223796962
1.8316035338015726,-0.4857720388525128
1.831208023156294,-1.0576099855689702
1.8303245659401581,1.8023425353320899
1.830186803009452,1.3033070805895488
1.8299894913017163,-0.8957557389448432
1.8299459424840592,-0.5225885183751229
1.8295788716547285,1.6635214426123353
1.82942510876465,1.5846605105336806
1.829314898420085,2.2628651358087115
1.8292749059773672,0.9213757743725259
1.8291958008660263,-0.8694120130956956
1.8289691621125364,0.21749375989904288
1.8287158542748547,1.9169545524886915
1.8281790280517864,1.6629424226714147
1.8281256973391176,0.43879821005795977
1.8269285000063207,0.9125596722017281
1.8269213872564416,0.7362746630901846
1.8265418765705352,0.22521465764289147
1.8264627714591943,-1.1593980024958526
1.8262965687125394,0.3083469473648522
1.825146472844483,0.03198935732783958
1.8232053556858698,-0.833460086245897
1.822260571505235,-0.4545901725362195
1.8218899480288215,-0.19662697739827237
1.8218250646893825,0.03280357142952569
1.821373557914159,0.38362711504269936
1.8211851371437722,0.34184490046554816
1.8205496494750515,2.168749075178074
1.8205185442418275,0.6620604725768608
1.8202376875458612,0.23813615462814966
1.8199017219497553,-0.6354880622746647
1.819801289772346,-1.0730213321887494
1.8195808690832154,2.251627130543329
1.8186396412775196,-0.5221208400519809
1.8183418973923744,-0.8235622945364918
1.8176824135124525,-0.19522148517642116
1.8176299737574466,-0.46975113215451963
