X1,X2,X3,Cluster
2.139276042384126,1.6318992015577127,-0.4892654550740226,3
2.060628775174416,-0.09886700097948257,0.8517390051759448,1
2.041568667002531,1.0431969910278045,0.8428114207398238,0
2.027722204492149,2.6364306067894594,0.8473179342752225,0
2.0058864090534376,2.309713341339381,-0.5215233769522336,3
2.004361242376365,0.3373777770318301,0.8531707396179166,0
2.00069053781092,2.2956200368379758,0.8494679543222503,0
1.992255032669776,1.101802096308275,0.8644242363806898,0
1.9895815520399733,1.2062905634440217,-0.5113709928716627,3
1.986790748315725,-0.31307053222305103,0.8421497292943183,1
1.9852415891553068,0.8711106961571363,-0.5034113970666232,3
1.9803390219210444,0.8913754322505443,-0.4913252008254985,3
1.9773429102372313,0.5747717684593567,0.8481746588907733,0
1.9751707069925246,-0.4225417315794046,-0.500347167688984,2
1.9742392536261293,-0.372895487814956,0.8384855265405934,1
1.9734491195653796,-0.2372839529031081,0.840972232561305,1
1.971379126685553,1.3479904186501064,0.8565276836963339,0
1.9672418100710316,0.0027188121556321514,0.8435800280276402,1
1.9659646166692308,0.7730496712125662,0.85217638369621,0
1.9657833049208675,1.2096481180551801,0.8402782518580193,0
1.9650073889041637,0.1895009789675878,0.9486579079031933,1
1.9628769600175004,-0.9261204213943757,-0.5314492447960554,2
1.9558039677260017,1.5273732227085048,0.8502189661398925,0
1.9522239208986676,1.1464465465940124,-0.5054606838981155,3
1.95150222282444,0.4083968373193482,0.8475479711192698,0
1.9499308419124335,2.465800606079368,-0.512181828342107,3
1.9438026338015697,-0.739706982860731,-0.5011518712269769,2
1.9420588283506928,0.7178440202074765,0.8610236024963589,0
1.9408358528913676,0.0385882806347384,-0.49450228787418515,3
1.937995278557246,-0.34422191456782053,0.917300752280187,1
1.9372513624592869,2.059922679920443,-0.5098056964779734,3
1.9353351287416822,0.34679311179993205,0.84154428584936,0
1.9352480273785113,-0.3704545796280381,-0.4893615981833525,2
1.93292473038886,0.7673656602117674,0.843614997653216,0
1.931938171850181,1.9770379829529177,0.8387628434079689,0
1.9314493380495161,-0.998646296952347,0.7232214432282352,1
1.9272089201124527,2.2565773989490294,0.8985206219625673,0
1.9239719479032469,0.3230201564180514,0.8588412686010204,0
1.9221614809254612,-0.2416035920462229,0.8559768066379709,1
1.9201225970067153,1.723656440273899,0.8391176885424434,0
1.9189991664949932,1.7017507088861408,0.9095899564612389,0
1.91881252018422,0.9810766036133167,-0.501424001005736,3
1.9179530591792857,-0.4984742716934466,0.8638992474759285,1
1.917868623233392,0.4974763448805286,-0.5115582003891969,3
1.917055380191247,-0.14244402783212534,0.8384065758058994,1
1.91678963249699,1.5706815946430621,-0.5270819838393868,3
1.9162625807132212,0.42116306403417364,0.8680901907367992,0
1.9156502020258954,0.8797828314186608,-0.48914757696249034,3
1.9151195975950432,1.0657263801019803,-0.5065534200999294,3
1.9143339071390408,0.9140351890969963,-0.525927569669633,3
1.9137339720361475,0.4056268960118796,-0.5207725716950453,3
1.9133180178267508,1.6881575605642265,0.8558539920720728,0
1.9118657344688021,0.86567876415163,0.8957499293660478,0
1.9091104870382383,0.8966302033768637,0.8437044958338022,0
1.9076715344945292,-0.9801020939039556,-0.5429633283535366,2
1.9070618249523361,0.12006355377653159,0.9612671789600372,1
1.9069605018172635,-0.4218743909655756,-0.5672343368066679,2
1.9067596337345887,0.3546336496540376,0.8774716596137119,0
1.9059552816297929,0.5049000274123816,0.8570881207962208,0
1.9043119083563254,1.896788633046411,0.8472055782509916,0
1.9039172849408532,0.5049937751027906,-0.4935182007687478,3
1.9002368022082536,2.460822226705915,0.8469913247441977,0
1.8993560141372505,-0.2648951295535406,0.9836978264555156,1
1.8978646218385347,1.000384162658899,-0.5557108838788507,3
1.8960799329872766,-1.266098207436555,0.8667963297231268,1
1.895847068713714,1.2252545775382977,0.8642779813647379,0
1.8948471793607962,2.161528747836269,0.8458579547719045,0
1.8939210605568098,0.23212741420890626,-0.5353273823254708,3
1.8926563107394412,-0.6340528653813449,-0.49109871750222817,2
1.8902707995554835,-0.45561713555294103,0.8386592775525082,1
1.8894655564930252,-0.5509015565256075,0.8578272307972289,1
1.8882274720319918,0.46710993533357714,0.845823352112703,0
1.887512882979787,-0.76463375165028,0.9047769125085438,1
1.8861281483785532,1.710419825237542,0.9037056752398417,0
1.8859246148786015,2.222561127063054,0.8630805019885388,0
1.8836688666456642,0.011344077082312809,0.9325220843145722,1
1.8831444802791724,-0.701243631700112,0.8538066110066738,1
1.8813464568858191,-0.19624524674426774,0.8637358282698715,1
1.8798195157491326,-1.3576104791480421,0.8924581672169711,1
1.8779317255753325,0.5796628451644776,0.8958358221965855,0
1.877877507632857,-0.44969216637925746,-0.5333478287521499,2
1.8778561768389317,-0.8092987656284615,-0.5295201218604598,2
1.8776775305078444,2.1798232659553025,0.8798120746784662,0
1.877363786663327,-0.3380759471316718,-0.510838287836829,2
1.8771175915755247,1.8937137677750504,-0.49138863171992814,3
1.8763896754369378,1.9750093244951334,0.8616678308822376,0
1.876368340915156,-0.98607570263423,-0.5487817304094819,2
1.8757070825756201,0.30706914802049357,0.8533106143370613,0
1.8753524553307224,-0.44437831588389803,0.8680526485634448,1
1.8739739425217057,0.24054634013902246,0.9314736273347659,1
1.8736166498595312,0.4818452637281034,-0.5090065539938147,3
